customer_id,first_name,last_name,date_of_birth,age,state,branch_id,email,phone,employment_status,employment_length_years,annual_income,credit_score,customer_since
CUST101303,Donald,Mendez,1981-07-26,45,TN,BR110,simontracy@example.net,(721)998-3691,Employed,2.2,66197.13,750,2014-12-21
CUST100890,  Alexander  ,Hodge,1999-08-09,27,NY,BR109,,778.648.1652x444,employed,1.0,93570.18,702,2015-08-19
CUST101261,Louis,Campbell,1963-03-29,63,OH,BR106,tuckerlisa@example.net,501-990-2716x988,EMPLOYED,29.2,41739.58,712,2022-03-11
CUST100632,Gregory,Smith,1973-07-28,53,IN,BR110,donaldharrison@example.org,4934459626,Employed,5.5,78955.33,802,2025-09-09
CUST100194,Dennis,Porter,1975-09-06,51,TX,BR105,tranryan@example.net,,employed,3.7,,619,2015-10-21
CUST100513,David,Flores,1986-04-22,40,NY,BR104,karenbarron@example.com,+1-371-688-3977x4573,Employed,1.2,61702.56,702,2023-02-26
CUST101638,Lori,Morrow,1984-02-09,42,CA,BR102,bpadilla@example.com,+1-899-915-7380x6799,Employed,10.0,51613.66,750,2021-08-30
CUST101455,Laurie,Horn,1998-06-08,28,MI,BR111,bethfreeman@example.net,947-890-9863x6152,Employed,10.0,35966.33,698,2020-11-05
CUST100209,Juan,Serrano,1982-10-21,43,VA,BR108,josemercado@example.org,001-910-480-9969x3084,Self Employed,2.4,134802.54,762,2017-03-07
CUST101186,Lauren,Ramos,1980-03-03,46,FL,BR107,cannonmary@example.net,715.455.0570,Employed,2.3,50149.14,660,2021-04-29
CUST100635,Dennis,Morrison,1998-04-05,28,NJ,BR109,collinsterrance@example.com,(558)459-1779,self-employed,9.6,69297.22,727,2014-12-30
CUST102231,Cassandra,Cook,2000-10-02,25,CO,BR103,livingstonamanda@example.net,001-644-338-8269x769,Employed,0.2,21110.06,695,2015-03-28
CUST102306,Christopher,Gregory,1972-06-12,54,CO,BR108,staceydickerson@example.org,223.468.5044x8526,Employed,19.4,69420.79,731,2023-12-26
CUST100087,  Wesley  ,Oneill,1972-11-08,53,NC,BR103,,335-484-1438x42498,Employed,21.0,56952.95,698,2020-07-20
CUST101369,Kyle,Lawrence,2002-04-17,24,NJ,BR106,greenlisa@example.net,7533472839,Self_Employed,6.0,80309.55,698,2026-01-02
CUST102253,William,Kelly,1981-07-13,45,IN,BR101,dcarson@example.net,+1-802-207-5204,Employed,7.3,29585.11,675,2024-12-13
CUST101193,Gabriel,Palmer,1970-11-19,55,CA,BR100,sullivanandrea@example.net,913-644-7609x4837,Self-Employed,21.6,35588.82,689,2012-02-09
CUST100190,Charles,Vasquez,1981-08-05,45,NJ,BR105,markramirez@example.net,986.363.1779, Employed ,3.5,70571.64,688,2024-07-02
CUST100178,Lindsey,Hines,1973-12-25,52,CA,BR105,staceylam@example.net,,Employed,3.2,59912.44,786,2024-06-03
CUST102023,Paul,Massey,1990-11-08,35,IN,BR104,jerrygray@example.com,9823310171,Employed,0.6,109366.4,837,2020-09-14
CUST102103,Cheryl,Williams,1992-03-11,34,IL,BR104,julie30@example.com,502.278.9027x6451,Employed,3.8,75127.03,783,2021-12-13
CUST102401,Omar,Jackson,1994-05-05,32,PA,BR109,mmann@example.org,001-668-900-7119,Self-Employed,14.0,0.0,669,2016-05-29
CUST101128,Sabrina,Hamilton,2001-11-29,24,IL,BR101,david48@example.org,5843931539,Employed,0.2,114294.1,763,2014-01-12
CUST101812,Alexander,Lyons,1962-06-03,64,TN,BR108,douglasdanielle@example.net,576-653-2448,Self-Employed,9.8,83795.01,695,2026-07-05
CUST102261,Martha,Smith,1989-09-13,37,MA,BR100,juliadavid@example.net,686-552-3080x4533,SELF-EMPLOYED,5.1,32878.58,704,2012-02-04
CUST102323,Joseph,Wright,1991-05-06,35,MO,BR110,stephanie65@example.org,+1-469-722-7025,Employed,14.4,108361.7,690,2023-09-13
CUST101752,James,Graham,1979-01-29,47,FL,BR110,camposbruce@example.net,424.770.7926,Employed,17.1,28379.31,646,2021-09-11
CUST100471,Cheryl,Nguyen,1988-02-18,38,AZ,BR104,garrettalex@example.com,642.540.8916,employed,2.5,22234.2,706,2023-11-28
CUST100398,  Bruce  ,Collins,1955-07-09,71,NJ,BR103,ppalmer@example.com,498-222-7495x4508,retired,0.0,50905.2,647,2015-04-07
CUST100035,Michael,Turner,1973-01-08,53,IN,BR101,joshuamccann@example.net,627-910-9477x7520,Self-Employed,1.5,58274.33,693,2013-06-04
CUST100252,Philip,Griffin,1987-06-16,39,WA,BR107,walkerkeith@example.com,(625)317-9086,Self-Employed,7.4,45860.03,690,2017-09-01
CUST101067,  Mary  ,Kline,1992-06-17,34,TN,BR105,paulsmith@example.org,335.508.4243,employed,5.7,61583.45,702,2020-05-05
CUST101285,Courtney,Day,1968-09-19,58,VA,BR107,brittanysmith@example.org,001-825-701-8607x4290,,6.1,38037.33,716,2013-12-13
CUST101875,Kimberly,Frye,1975-01-24,51,WI,BR101,mannbrandi@example.org,001-559-856-7832x395,Employed,3.5,29356.34,735,2023-10-06
CUST100228,Jacob,Baker,1998-08-02,28,AZ,BR107,thomas95@example.com,(976)436-5564,Employed,0.3,,624,2020-03-31
CUST101748,James,Lee,1974-11-27,51,IN,BR109,brittany58@example.org,001-935-328-8050x750,Employed,1.6,"$128,959.19",830,2020-06-18
CUST100655,Ann,Hansen,1977-11-23,48,TN,BR108,huangthomas@example.net,(915)814-9409,Self-Employed,6.7,46438.5,706,2022-03-25
CUST101644,Scott,Jackson,1975-02-02,51,NC,BR103,hansenjoshua@example.net,296.953.9450x37548,EMPLOYED,1.6,69927.77,709,2019-07-22
CUST101124,Allen,Sanchez,1987-01-01,39,Texas,BR110,,+1-721-659-7738,Employed,21.0,74138.09035973258,681,2025-09-24
CUST102412,Adam,Carter,1991-12-31,34,VA,BR101,kwilliams@example.com,420-714-8760x96737,Employed,16.0,105717.73,771,2012-03-22
CUST101609,Gary,Wilson,1989-05-25,37,IN,BR100,pwilliams@example.org,+1-211-423-9933,Employed,9.6,33715.22,693,2016-07-25
CUST100629,Dominique,Harris,1972-08-26,54,NC,BR103,rogernelson@example.org,001-850-527-1607x36077,SE,4.1,77008.35,725,2014-10-16
CUST100925,Ariana,Hamilton,1992-05-30,34,VA,BR102,,288-219-5977x21688,Self-Employed,6.0,96075.18,733,2022-12-01
CUST101019,David,Berry,2000-07-31,26,MI,BR111,pparker@example.com,(313)260-9085x818,Employed,0.8,10034.71,658,2015-12-14
CUST102441,Steven,Carter,1965-12-12,60,PA,BR108,gmiller@example.com,8549337073,Employed,3.6,47060.29,718,2012-11-21
CUST102082,Linda,Knight,1979-09-24,46,CO,BR103,brookeballard@example.org,001-837-502-6578x149,Employed,5.5,68328.82,716,2023-08-31
CUST101786,Ryan,Cunningham,2008-03-07,18,IL,BR111,davisnatalie@example.org,+1-371-490-9520x3872,Employed,0.0,69008.94,668,2013-07-29
CUST102123,Shawn,Bishop,1985-02-22,41,GA,BR111,mcknightfernando@example.net,(979)540-6015x41382,self-employed,2.6,62247.87,717,2020-01-13
CUST101075,Michael,Martinez,1992-06-01,34,PA,BR104,ebowen@example.net,4602488693,Employed,4.0,,729,2022-01-28
CUST102416,Jimmy,Avery,1964-02-26,62,PA,BR101,josephthompson@example.org,604.731.0772x2287, Employed ,2.3,87187.86,729,2025-05-03
CUST101244,Maurice,Lara,1967-07-08,59,IN,BR106,derrickyoung@example.com,+1-277-381-4564x7437,Employed,6.3,55807.39,715,2020-11-23
CUST100508,Rachel,Hoffman,1967-07-09,59,NC,BR111,ncampbell@example.net,718.749.1966,Employed,2.9,100287.78,755,2014-09-05
CUST100710,Emily,Preston,1976-11-14,49,OH,BR108,bward@example.org,+1-442-755-7782x058,Employed,7.4,101484.64,762,2019-10-13
CUST102360,Amy,Jones,1972-02-21,54,MA,BR105,heathermaldonado@example.net,873.606.1460x1741,self-employed,6.2,19142.24,737,2012-02-08
CUST100607,John,Hudson,1987-01-18,39,TN,BR103,xcohen@example.org,001-796-488-3275x3273,Unemployed,0.0,4758.51,649,2016-02-04
CUST100387,Kimberly,Medina,1972-09-16,54,MO,BR106,jali@example.com,6076942007,Unemployed,0.0,14342.08,607,2024-03-31
CUST100867,Sean,Johnson,1960-10-22,65,WA,BR101,sarah80@example.org,+1-764-548-2217,Retired,0.0,,667,2020-03-29
CUST100911,Brianna,Robinson,1989-03-04,37,WI,BR103,patricia88@example.org,+1-242-753-6462,Employed,0.4,42149.82,719,2016-09-14
CUST101921,David,Atkinson,1990-04-24,36,IL,BR110,rhonda24@example.net,+1-991-596-0841x58553,EMPLOYED,0.8,109583.06,741,2012-08-23
CUST100148,Patricia,Craig,1986-07-01,40,PA,BR110,perezwilliam@example.org,8305756220,Employed,1.0,53406.04,743,2016-07-10
CUST100753,Laura,Boone,1980-08-27,46,CO,BR101,jason72@example.net,(401)409-1217,Employed,1.2,86910.77,727,2022-07-04
CUST101273,Thomas,Davis,1980-04-17,46,VA,BR105,patrick86@example.net,(443)620-3172x6652,Employed,0.4,,721,2017-08-01
CUST100340,Jeremiah,Newton,1999-02-15,27,TX,BR104,robbinsbelinda@example.net,741-598-7635x14846, Employed ,3.1,45506.24,693,2017-11-26
CUST102316,Adam,Lopez,1998-08-18,28,TN,BR111,dwilliams@example.com,836.902.7315,Employed,0.5,72980.77,702,2024-03-31
CUST101115,Gloria,Ortega,1968-04-25,58,FL,BR102,craigjohn@example.com,490-314-5996x7069,Employed,27.1,,713,2020-12-04
CUST100540,Denise,Johnson,1987-09-16,39,NY,BR103,vgreen@example.org,(238)750-3719,Self-Employed,0.7,41546.81,615,2026-05-11
CUST101466,Sarah,Jones,1982-10-29,43,IL,BR102,,3497021444,Employed,2.1,55026.18,726,2016-09-15
CUST101265,Misty,Smith,1992-03-17,34,IN,BR109,adamkramer@example.com,527.627.6698,Employed,8.1,102246.9,721,2016-06-12
CUST100955,Kyle,Everett,1978-10-24,47,TN,BR108,karenjordan@example.net,(878)997-6098x7312,Employed,11.1,79985.88,797,2025-01-18
CUST100280,  Steven  ,Hall,1979-06-08,47,GA,BR110,,(962)955-7701x715,Employed,9.2,120745.18,748,2024-05-04
CUST100510,Paula,Hull,2001-02-16,25,WI,BR110,rogersallen@example.com,764-945-5618,Employed,7.0,48595.93,759,2020-11-09
CUST101592,Ryan,Mcdowell,2005-09-26,20,IL,BR101,xlittle@example.org,(573)447-6714x9986,EMPLOYED,2.0,36955.68,702,2020-01-26
CUST101514,Mario,Moss,1989-05-06,37,MO,BR108,jmccormick@example.org,8632228012,Employed,7.8,17735.63,673,2025-03-04
CUST100687,Charles,Lopez,1957-06-05,69,IN,BR110,katelyn32@example.com,,Retired,0.0,18968.2,620,2015-12-03
CUST100335,Cole,Jones,1980-05-06,46,NY,BR103,msparks@example.com,+1-977-784-8588x00616,Employed,1.7,80478.2,749,2024-06-12
CUST100642,Sharon,Smith,1988-11-10,37,WA,BR104,jeanette43@example.net,+1-891-806-2272x362,Employed,9.7,29522.76,674,2020-07-18
CUST102027,Faith,Conrad,1995-03-22,31,NC,BR100,rbenson@example.com,(361)858-7898,Unemployed,0.0,20095.62,573,2023-11-22
CUST100782,James,Clark,1988-06-16,38,FL,BR100,kennethbrown@example.com,492.301.3546,Employed,0.2,71470.55,667,2024-02-28
CUST102259,Franklin,Scott,2003-08-11,23,MI,BR103,,9842798011,Employed,1.7,106383.38,755,2022-09-08
CUST102477,Marissa,Payne,1976-04-17,50,TN,BR107,markjohnson@example.com,915-819-0937x5770,Employed,12.5,89171.12,679,2021-07-13
CUST100621,Kathryn,Smith,1995-04-15,31,NJ,BR110,abrown@example.com,+1-827-740-3344x5056,Employed,10.6,42408.45,710,2020-01-18
CUST102390,  William  ,Garcia,1982-05-22,44,MA,BR103,erika25@example.com,696.325.5614,Employed,8.9,93922.79,757,2025-09-12
CUST102140,Troy,Murphy,2003-03-29,23,TN,BR109,christinehowell@example.org,(791)984-5441x9838,Employed,1.1,,761,2026-03-29
CUST100834,Daniel,Clements,1971-05-14,55,MO,BR107,johnsonmichael@example.com,(698)719-8780x9270,Employed,20.5,79172.15,787,2013-08-29
CUST102043,Austin,Wheeler,1975-12-23,50,OH,BR111,xgreen@example.net,271.799.4250x59253,Unemployed,0.0,13830.69,643,2017-01-28
CUST101450,Jose,Brown,1998-10-29,27,IL,BR100,stephanie45@example.com,5059490809,Employed,1.9,62235.34,701,2017-09-17
CUST100394,Philip,Cook,1978-01-15,48,VA,BR100,mooneyjeremiah@example.net,(713)632-5411x07609,SE,9.0,80046.33,685,2015-05-30
CUST100845,Chad,Brown,1997-11-24,28,NC,BR108,elizabethcarlson@example.net,,employed,3.3,,710,2023-07-23
CUST102440,Willie,Miller,1986-05-22,40,NC,BR109,mikecarter@example.net,514.853.6513,Employed,3.8,71860.4,732,2013-05-18
CUST102469,Adam,Wilson,1964-03-17,62,OH,BR105,dhensley@example.com,499.764.5115x905, Employed ,18.5,39571.31,646,2017-11-18
CUST101761,Christopher,Collins,1983-12-31,42,TN,BR105,brett27@example.net,(490)482-6800x907,Self-Employed,1.8,72513.37,730,2012-02-18
CUST100337,Brian,Baker,2001-11-18,24,AZ,BR101,wjensen@example.com,700-790-2559x05616,Employed,6.0,61704.67,794,2017-11-13
CUST102056,Arthur,Edwards,1970-09-20,56,FL,BR103,housecynthia@example.org,,Employed,5.8,76791.83,708,2012-04-02
CUST101109,Thomas,Dominguez,1994-11-15,31,AZ,BR110,,8782604356,Employed,4.1,104528.52,692,2016-10-03
CUST100293,Joseph,Nelson,1969-05-18,57,CA,BR110,scottbreanna@example.com,001-339-338-5258x00106,Self-Employed,21.0,43968.96,708,2021-12-13
CUST102116,Nicholas,Gordon,2000-05-24,26,IL,BR101,hendersonkimberly@example.net,592.324.1997x970,Employed,5.0,40964.76,708,2030-01-01
CUST102205,Tara,Fox,1982-10-16,43,VA,BR105,james13@example.com,+1-271-968-2611x14762,Employed,11.8,65401.33,673,2014-10-12
CUST102072,Susan,Morrison,1990-10-08,35,CO,BR104,bpham@example.com,377.878.4247,Self-Employed,1.2,74290.97,700,2026-07-19
CUST100470,  Sheri  ,Ramirez,1980-05-13,46,WI,BR106,josephgibbs@example.net,338.610.5955,Employed,0.7,111792.78,696,2022-06-30
CUST100557,Eddie,Snyder,1975-03-25,51,IL,BR104,rachelwalter@example.org,(816)248-7120,Employed,3.4,62295.76,792,2022-01-07
CUST102038,Andrew,Barr,1990-12-09,35,TN,BR108,,001-774-709-5290,Employed,3.7,76703.94,765,2012-03-17
CUST102414,Joseph,Bell,1963-03-30,63,IN,BR104,,910-802-0896,Retired,0.0,33995.59,645,2022-11-11
CUST101262,Daniel,Black,2001-02-28,25,IN,BR105,zcoleman@example.net,(811)399-7675x98332,Employed,6.2,88896.42,745,2018-10-31
CUST101022,Noah,Sanchez,1977-11-03,48,NY,BR102,kellermary@example.org,572.670.2896x6605,employed,5.5,51836.62,732,2014-05-13
CUST100120,Charles,Jacobs,1962-12-15,63,FL,BR106,unovak@example.org,+1-647-573-5866x2961,Retired,0.0,21438.78,628,2022-05-12
CUST100905,Michelle,Braun,1980-01-01,46,IL,BR104,samanthacarr@example.net,300-417-8822x473,unemployed,0.0,12911.69,574,2026-07-19
CUST101306,Randy,Young,1995-03-06,31,TN,BR102,nelsoncassandra@example.net,546.875.4182,Employed,2.3,51918.85,747,2019-10-21
CUST101388,Theresa,Schultz,2005-04-26,21,WI,BR103,scotttiffany@example.net,001-773-241-8559,Employed,3.0,65305.92,690,2019-06-15
CUST101334,Michael,Roberts,1987-07-02,39,NY,BR100,john82@example.com,+1-728-455-0743x509,Employed,21.0,68894.07,720,2026-04-03
CUST102227,Daniel,Fowler,1991-10-05,34,TX,BR104,robertwalker@example.com,474.551.2619x37902,Employed,3.1,63522.74,690,2024-11-02
CUST101935,Stephanie,Brennan,1986-07-11,40,VA,BR102,xneal@example.org,001-437-984-9531,Employed,2.4,92215.78,742,2023-09-12
CUST101093,Bonnie,Garcia,1991-11-12,34,WI,BR107,elizabethwilliams@example.com,597.624.7925x4221,Employed,0.9,"$67,228.07",740,2021-02-04
CUST101559,Michael,Warner,2007-03-22,19,VA,BR106,jasmine72@example.org,363-316-0378,Self_Employed,1.0,113531.63,721,2021-06-15
CUST100815,Shane,Taylor,2008-06-09,18,FL,BR111,ahines@example.net,(892)250-8177,Unemployed,0.0,16464.57,569,2026-05-16
CUST100863,  Jasmine  ,Stewart,1977-05-23,49,New York,BR110,,5943976987,Employed,0.1,102209.15,766,2014-09-08
CUST101082,  Jeffrey  ,Wilson,1997-02-06,29,AZ,BR103,rmoore@example.com,(738)308-3906x54025,Self-Employed,0.2,63960.4,735,2022-02-24
CUST101208,Kendra,Evans,1980-02-15,46,AZ,BR111,,898-966-3420x953,Unemployed,0.0,9171.44,548,2021-03-22
CUST101580,Ashley,Bright,1992-12-09,33,IN,BR100,TBROWN@EXAMPLE.COM,001-982-210-0370x90703,Employed,1.0,-71026.80819424179,669,2019-08-06
CUST101289,  Donna  ,Mcintosh,1984-07-31,42,VA,BR108,asoto@example.com,966.948.5320,Unemployed,0.0,78.11,605,2017-03-02
CUST101857,Christopher,Shelton,1985-01-30,41,Florida,BR103,colleen19@example.com,764-446-4523x90041,unemployed,0.0,9626.24,579,2016-03-30
CUST100095,Diana,Stanton,1980-12-27,45,VA,BR104,jennifersilva@example.org,896.523.0913x07562,Self-Employed,10.1,14557.47,613,2017-11-05
CUST100604,Michael,Reynolds,1992-11-21,33,FL,BR104,potterjustin@example.net,636.482.6911x6331,Unemployed,0.0,18743.75,519,2024-08-16
CUST102114,Beverly,Jackson,1993-07-09,33,CA,BR102,oporter@example.net,,Employed,4.5,55507.16,732,2019-08-04
CUST100550,Denise,Ingram,1980-12-22,45,IL,BR108,martinezashley@example.com,527-870-7070x578,Employed,5.1,99612.43,765,2012-08-06
CUST100475,Lisa,Parker,1969-08-13,57,FL,BR103,dmoore@example.net,001-448-210-0184x186,Employed,12.4,70894.04,756,2025-05-01
CUST101499,  Mark  ,Long,1982-08-18,44,WA,BR106,gainesmelissa@example.org,887.388.5285,Employed,6.4,52379.36,721,2019-11-14
CUST100212,Denise,Houston,1975-02-02,51,TN,BR101,nicholas38@example.com,(657)579-0827x231,Self-Employed,9.6,41126.0,651,2013-12-18
CUST101588,  Kathleen  ,Vega,1956-12-16,69,PA,BR109,amandarichardson@example.net,001-712-357-8047x37198, Self-Employed ,0.1,56938.3,704,2018-11-05
CUST102024,Leslie,Morse,1972-04-22,54,NJ,BR108,brandon19@example.net,+1-795-408-1900x5673,,1.5,102467.71,822,2023-09-12
CUST100276,Alexandra,Rowe,1991-06-16,35,WA,BR104,kaylagarcia@example.net,+1-923-207-6810x40915,Employed,0.8,52430.43,752,2013-04-05
CUST100505,Dillon,Miller,1993-10-02,32,NJ,BR110,josepholson@example.org,(684)877-6863x423,Employed,6.4,16272.9,711,2013-04-04
CUST101335,Cynthia,Boyle,1969-07-30,57,MI,BR107,chelsea70@example.org,001-369-964-5359,Employed,3.0,89549.76,701,2017-10-06
CUST100901,David,Harding,1974-04-27,52,FL,BR102,ryanmiles@example.com,789.482.6041x809,Employed,10.2,54271.31,711,2025-10-04
CUST100448,Michael,Stephens,1997-03-25,29,CA,BR101,qrowland@example.org,940.784.8729,Employed,4.1,,693,2019-07-10
CUST101409,Vincent,Whitney,1976-06-24,50,NJ,BR108,darren04@example.net,280-794-7318x156,SELF-EMPLOYED,7.8,58922.43,622,2024-05-01
CUST100989,Olivia,Nolan,1993-12-29,32,CO,BR102,mcconnellangela@example.org,(592)599-0076x86276,Employed,2.0,85983.68,771,2014-05-15
CUST100303,Dennis,Moody,1998-04-22,28,Florida,BR107,bstrickland@example.com,400-521-9467,Employed,10.0,79932.12,686,2013-11-09
CUST102352,Desiree,White,2008-06-09,18,MA,BR108,smithjustin@example.net,(778)352-3461,,0.0,85383.24,728,2023-07-02
CUST102455,Latoya,Hansen,1988-04-14,38,VA,BR111,christopher01@example.com,5646490359,Employed,9.8,39409.94,694,2025-07-22
CUST101996,  Morgan  ,Duncan,2007-09-30,18,NC,BR105,mcintoshpatrick@example.net,893-656-5803x6383,Employed,0.0,94679.7,719,2018-12-28
CUST102115,Gordon,Banks,1980-09-16,46,TN,BR110,suarezamy@example.net,(400)766-8812x7904,Employed,2.0,31139.1,-100,2014-04-15
CUST102067,Karen,West,1991-01-29,35,MO,BR101,johnsonnicholas@example.net,(739)967-0447x77140,Employed,3.0,63894.11,712,2024-05-05
CUST101901,Krista,Contreras,1988-07-14,38,MO,BR101,ashley16@example.org,430-431-0166x366,Self-Employed,12.0,52016.69,705,2019-07-18
CUST100324,Virginia,Jones,1973-01-01,53,IL,BR108,bianca96@example.com,+1-971-458-9042x9025,Unemployed,0.0,,554,2017-01-20
CUST102434,Beverly,David,1987-08-30,39,IN,BR109,abolton@example.net,360.622.3644x995,Self-Employed,5.9,54551.47,737,2015-03-22
CUST101433,Barbara,Walsh,1967-11-20,58,NC,BR106,christina67@example.com,653-990-2262,,2.5,33847.14,694,2022-08-05
CUST101473,  Melissa  ,Brown,1988-04-30,38,PA,BR108,howellglenn@example.org,8013101561,Employed,2.6,63682.08,771,2024-05-06
CUST102102,Bryan,Miles,1978-12-31,47,CO,BR108,mary60@example.net,+1-797-206-4937,Employed,0.7,29586.0,686,2015-12-20
CUST102456,Todd,Webb,1989-11-04,36,Texas,BR101,jameshiggins@example.net,307.818.2182,Employed,0.6,19675.57,708,2021-09-22
CUST100150,Miguel,Carter,1994-03-07,32,NJ,BR101,jodi37@example.com,001-573-783-2060,EMPLOYED,3.7,127280.05,786,2021-03-18
CUST102451,  Luke  ,Estrada,2008-05-01,18,WA,BR106,aguilarrandall@example.net,(219)640-7234x615,Self-Employed,0.0,60148.55,707,2013-06-27
CUST101121,Emily,Khan,1983-02-22,43,TX,BR103,,+1-424-758-7012x0424,Employed,2.5,93800.63,741,2014-12-06
CUST102329,  Timothy  ,Moran,1974-06-18,52,IL,BR107,johnsonjonathan@example.org,2076231492,Employed,3.1,17542.91,786,2020-03-15
CUST101130,  Lisa  ,Simpson,1972-12-05,53,WA,BR105,rachelbridges@example.com,(409)498-6564,Employed,15.7,57358.55,758,2016-02-25
CUST102343,Kathryn,Wagner,2000-04-21,26,MI,BR100,,384.990.3217x7491,employed,8.0,105392.65,723,2018-03-21
CUST101048,Andrea,Adams,1987-10-26,38,CA,BR105,,282-423-8794,Employed,1.8,20583.44,688,2026-01-22
CUST100811,Donna,Davis,1990-11-14,35,WI,BR111,wberry@example.com,+1-713-308-7612x3859,SE,2.6,55190.91,737,2015-06-25
CUST101557,Jessica,Horton,2001-09-08,25,VA,BR103,ramosedward@example.com,+1-367-904-1710x3891,Employed,3.5,81647.31,724,2016-01-22
CUST101063,Mary,Mills,1995-05-26,31,AZ,BR101,ruizkimberly@example.net,001-403-471-6160x88197,Employed,3.5,73857.98,762,2025-01-21
CUST102303,Heather,Brown,1996-07-14,30,CA,BR110,keithflores@example.com,616-427-4351,Employed,12.0,65202.29,652,2019-05-25
CUST100869,Deborah,Miller,2001-10-25,24,WA,BR110,williamporter@example.net,629-268-8276x970,Employed,0.4,42986.32,713,2020-07-04
CUST102442,Jordan,Smith,1975-03-22,51,CO,BR103,sylvia12@example.org,489.240.6972x967,Self-Employed,6.8,47574.25,714,2015-10-17
CUST100892,Jonathan,Ryan,1978-03-28,48,AZ,BR106,klara@example.net,(698)982-9045x79271,EMPLOYED,4.9,73403.19,756,2021-11-18
CUST101403,Jessica,Sherman,1992-02-23,34,FL,BR106,rrichardson@example.net,6295335838,Employed,3.4,15989.1,656,2021-11-26
CUST101100,Stefanie,Walker,1987-10-26,38,FL,BR103,nealrobert@example.org,427.870.5646x16076,Employed,10.3,54597.55,766,2015-12-03
CUST101315,Tiffany,Hughes,1983-02-06,43,NY,BR107,nmcintosh@example.com,+1-583-800-4837,Unemployed,0.0,14267.65,635,2022-08-06
CUST101134,Richard,Smith,1996-01-15,30,IL,BR101,mhenry@example.net,(417)250-3619,Employed,0.6,34722.6,679,2013-11-28
CUST101648,Justin,Cabrera,1978-06-25,48,NY,BR108,,960.978.1951x6484,Employed,1.0,41302.29,649,2020-02-29
CUST101023,Lindsay,Scott,1989-10-22,36,IN,BR110,gjones@example.net,001-275-535-8464x051,Employed,0.1,70687.17,711,2021-09-15
CUST100246,Colton,Hardy,1987-09-07,39,IL,BR110,hlopez@example.net,,Employed,2.9,,695,2024-11-22
CUST100145,Danielle,Medina,1977-02-15,49,AZ,BR109,joshuacollins@example.net,528.256.9146,Employed,5.0,44155.26,642,2015-05-16
CUST100795,Jennifer,Wood,2000-07-06,26,MO,BR109,kellychung@example.net,2175646448,Employed,8.0,35519.58,693,2022-08-17
CUST100589,  Michael  ,Santana,1992-10-30,33,VA,BR109,robertcook@example.net,925-942-7820,Self-Employed,3.4,123629.5,682,2020-07-30
